Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1991","1991","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1992","1992","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2001","2001","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2002","2002","gigagrams","2.9837","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2003","2003","gigagrams","3.0781","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2004","2004","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2005","2005","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2006","2006","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2007","2007","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2008","2008","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2009","2009","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2010","2010","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2011","2011","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2012","2012","gigagrams","4.8686","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2013","2013","gigagrams","4.5546","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2014","2014","gigagrams","4.5546","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2015","2015","gigagrams","4.5546","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2016","2016","gigagrams","4.5546","Fc","Calculated data"
"GG","Grassland","69","French Guiana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2017","2017","gigagrams","4.5546","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1990","1990","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1991","1991","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1992","1992","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1993","1993","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1994","1994","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1995","1995","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1996","1996","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1997","1997","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1998","1998","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","1999","1999","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2000","2000","ha","195.3155","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2001","2001","ha","199.6166","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2002","2002","ha","197.0347","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2003","2003","ha","201.337","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2004","2004","ha","204.779","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2005","2005","ha","204.779","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2006","2006","ha","205.6394","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2007","2007","ha","205.6394","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2008","2008","ha","205.6394","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2009","2009","ha","205.6394","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2010","2010","ha","204.7789","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2011","2011","ha","206.4997","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2012","2012","ha","206.4997","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2013","2013","ha","206.4997","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2014","2014","ha","209.0809","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2015","2015","ha","209.0809","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2016","2016","ha","209.0809","Fc","Calculated data"
"GG","Grassland","74","Gabon","5026","Area","6728","Grassland organic soils","2017","2017","ha","209.0809","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1990","1990","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1991","1991","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1992","1992","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","3.502","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2001","2001","gigagrams","3.5809","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2002","2002","gigagrams","3.5335","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2003","2003","gigagrams","3.6124","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2004","2004","gigagrams","3.6755","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2005","2005","gigagrams","3.6755","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2006","2006","gigagrams","3.6913","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2007","2007","gigagrams","3.6913","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2008","2008","gigagrams","3.6913","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2009","2009","gigagrams","3.6913","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2010","2010","gigagrams","3.6755","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2011","2011","gigagrams","3.7071","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2012","2012","gigagrams","3.7071","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2013","2013","gigagrams","3.7071","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2014","2014","gigagrams","3.7544","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2015","2015","gigagrams","3.7544","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2016","2016","gigagrams","3.7544","Fc","Calculated data"
"GG","Grassland","74","Gabon","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2017","2017","gigagrams","3.7544","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1990","1990","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1991","1991","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1992","1992","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1993","1993","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1994","1994","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1995","1995","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1996","1996","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1997","1997","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1998","1998","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","1999","1999","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2000","2000","ha","599073.9109","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2001","2001","ha","599240.8094","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2002","2002","ha","598481.4391","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2003","2003","ha","597513.1796","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2004","2004","ha","596557.457","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2005","2005","ha","596684.21","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2006","2006","ha","596812.1615","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2007","2007","ha","597211.4118","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2008","2008","ha","597159.9584","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2009","2009","ha","597378.0882","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2010","2010","ha","597585.0749","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2011","2011","ha","597704.6504","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2012","2012","ha","597743.3104","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2013","2013","ha","597676.515","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2014","2014","ha","597506.3306","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2015","2015","ha","597498.1297","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2016","2016","ha","597498.1297","Fc","Calculated data"
"GG","Grassland","79","Germany","5026","Area","6728","Grassland organic soils","2017","2017","ha","597498.1297","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1990","1990","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1991","1991","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1992","1992","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","552.2738","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2001","2001","gigagrams","552.4345","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2002","2002","gigagrams","551.605","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2003","2003","gigagrams","550.6534","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2004","2004","gigagrams","549.758","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2005","2005","gigagrams","549.9019","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2006","2006","gigagrams","550.0195","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2007","2007","gigagrams","550.3935","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2008","2008","gigagrams","550.4011","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2009","2009","gigagrams","550.5963","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2010","2010","gigagrams","550.8012","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2011","2011","gigagrams","550.8742","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2012","2012","gigagrams","550.9098","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2013","2013","gigagrams","550.8486","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2014","2014","gigagrams","550.6746","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2015","2015","gigagrams","550.6671","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2016","2016","gigagrams","550.6671","Fc","Calculated data"
"GG","Grassland","79","Germany","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2017","2017","gigagrams","550.6671","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1990","1990","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1991","1991","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1992","1992","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1993","1993","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1994","1994","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1995","1995","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1996","1996","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1997","1997","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1998","1998","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","1999","1999","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2000","2000","ha","491.1027","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2001","2001","ha","497.96","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2002","2002","ha","495.3887","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2003","2003","ha","491.1036","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2004","2004","ha","479.7482","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2005","2005","ha","479.7482","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2006","2006","ha","479.3197","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2007","2007","ha","477.8194","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2008","2008","ha","445.6814","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2009","2009","ha","423.3988","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2010","2010","ha","413.114","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2011","2011","ha","410.3284","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2012","2012","ha","398.758","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2013","2013","ha","375.1897","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2014","2014","ha","365.7625","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2015","2015","ha","365.7625","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2016","2016","ha","365.7625","Fc","Calculated data"
"GG","Grassland","81","Ghana","5026","Area","6728","Grassland organic soils","2017","2017","ha","365.7625","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1990","1990","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1991","1991","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1992","1992","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1993","1993","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1994","1994","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1995","1995","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1996","1996","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1997","1997","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1998","1998","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","1999","1999","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2000","2000","gigagrams","8.1079","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2001","2001","gigagrams","8.265","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2002","2002","gigagrams","8.2414","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2003","2003","gigagrams","8.2336","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2004","2004","gigagrams","7.9743","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2005","2005","gigagrams","7.9743","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2006","2006","gigagrams","7.9665","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2007","2007","gigagrams","7.939","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2008","2008","gigagrams","7.4283","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2009","2009","gigagrams","7.0748","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2010","2010","gigagrams","6.8863","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2011","2011","gigagrams","6.8352","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2012","2012","gigagrams","6.6231","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2013","2013","gigagrams","6.191","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2014","2014","gigagrams","6.0182","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2015","2015","gigagrams","6.0182","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2016","2016","gigagrams","6.0182","Fc","Calculated data"
"GG","Grassland","81","Ghana","72171","Net emissions/removal (CO2eq) (Grassland)","6728","Grassland organic soils","2017","2017","gigagrams","6.0182","Fc","Calculated data"
